id,DocumentId,Title,OtherProperty,RelType,RelID,RelTitle,RelCType,TextSize,ClusterText,title,Filename,WebPageAddress
COLLECT10125852732,COLLECT10125852732,article_98d4e78c a3d5 11e9 a3e8 c7419ed4ed48,GDELT9994541421562964168621.pdf,Child,COLLECT10125852895,Image 0 - article_98d4e78c a3d5 11e9 a3e8 c7419ed4ed48,Attachment,7274,"Orthodox Jews in Greater Cleveland were praying psalms after Rabbi Reuven Bauman was missing at sea July 9 after apparently trying to rescue a camper who was struggling in turbulent waters off the coast of Virginia Beach, Va.  Bauman’s brother, Rabbi Mordechai Bauman, lives in University Heights and flew to Virginia, accompanied by Rabbi Dovid Asher Schnurman, a principal of Yeshiva Derech Hatorah in Cleveland Heights. Mordechai Bauman is a teacher at the school.  At the Beachwood Kollel in University Heights, congregants read psalms after daily prayers on July 9 for Reuven Bauman.  The U.S. Coast Guard suspended the recovery operation about at 11:25 a.m. on July 10, 23 hours after Reuven Bauman was reported missing. However, family and Jewish volunteer rescue teams were combing the shore and continuing the search. Rabbi Aharon Lipman, who grew up in Cleveland Heights and University Heights and went to the Hebrew Academy of Cleveland in Cleveland Heights and graduated from Telse Yeshiva in Wickliffe, is a co-head camp counselor. He taught with Reuven Bauman at Toras Chaim, an Orthodox day school in Norfolk.  Virginia Beach EMS was dispatched to Back Bay National Wildlife Refuge between noon and 1 p.m. July 9, an area where swimming and surfing are expressly prohibited.  “Our condolences certainly go out to the family and friends,” said Bruce Nedelka, division chief and public information officer for the city of Virginia Beach Department of Emergency Services. “It’s a sad, sad, tragic situation.”  Red flags were posted at nearby public beaches on the Atlantic Coast, where waters were turbulent. There were riptides and currents flowing both north and south in different areas, Nedelka said.  Nedelka said the camper was taken to a local hospital for observation in stable condition, and that a frantic rescue search took place for Bauman. That rescue operation took place for about an hour and a half and then switched to a recovery operation, with the U.S. Coast Guard leading it.  City-hired emergency medical services-trained lifeguards were the first responders to the scene, arriving from Sandbridge about 2 miles away on jet skis, on an all-terrain vehicle and a four-wheel drive pickup truck. Virginia Beach fire and police also sent rescue boats to the scene.  An MH 60 Jay Hawk helicopter was sent to the scene from Elizabeth City, N.C., along with a Coast Guard cutter. In addition, a 45-foot Coast Guard Response Boat from Little Creek, Va., was sent to the area.  Nedelka estimated there were about two dozen personnel at the height of the operation.  Rabbi Pinchas Landis of University Heights, whose son, Moshe, 14, attends Yeshiva Aish Kodesh in Norfolk, said his son was shaken by the incident and knew Reuven Bauman through B’nai Israel Congregation.  Reuven Bauman taught at Toras Chaim, a day school in Norfolk, and attended B’nai Israel, where Moshe Landis met him.  Pinchas Landis said the Norfolk Orthodox community is tightknit and vibrant, with many young adults moving to the area.  He said he has been praying with Orthodox Jews around the world through a whatsapp Tehillim application.  “I know in the synagogues they’re saying extra tehillim (psalms),” Landis said. “And I know I’ve gotten numerous emails from my relations around the world that are encouraging extra Tehillim.” How do you feel about this article?  Choose from the options below. Love
",,,https://www.clevelandjewishnews.com/news/local_news/community-prays-for-brother-of-university-heights-man-missing-at/article_98d4e78c-a3d5-11e9-a3e8-c7419ed4ed48.html
COLLECT1009116118,COLLECT1009116118,This Day in History: June 6,13314601211559814285561.pdf,"Child,Child","COLLECT1009116131,COLLECT1009116142","Image 0 - This Day in History: June 6,Image 1 - This Day in History: June 6","Attachment,IMAGE",4921,"This Day in History
Email
FILE - In this June 8, 1944, file photo, under heavy German machine gun fire, American infantrymen wade ashore off the ramp of a Coast Guard landing craft during the invasion of the French coast of Normandy in World War II. June 6, 2019, marks the 75th anniversary of D-Day, the assault that began the liberation of France and Europe from German occupation, leading to the end World War II. (U.S. Coast Guard via AP, File)
On this day, June 6 …
 
1944: During World War II, Allied forces storm the beaches of Normandy, France, on ""D-Day"" as they begin the liberation of German-occupied Western Europe.
Also on this day:
1925: The Chrysler Corp. is founded by Walter Percy Chrysler.
1939: The first Little League game is played as Lundy Lumber defeats Lycoming Dairy 23-8 in Williamsport, Pa.
1966: Black activist James Meredith is shot and wounded while walking along a Mississippi highway to encourage black voter registration.
1982: Israeli forces invade Lebanon to drive Palestine Liberation Organization fighters out of the country.
2002: President George W. Bush announces the creation of a new Cabinet department, the Department of Homeland Security.


{
	id = 'https://www.foxnews.com/us/this-day-in-history-june-6',
	category = '',
	date = 'Thu, 06 Jun 2019 08:21:16 GMT',
	summary = '<img src=""http://feeds.feedburner.com/~r/foxnews/national/~4/gPPRVOzEIDg"" height=""1"" width=""1"" alt=""',
	guid = 'https://www.foxnews.com/us/this-day-in-history-june-6',
	link = 'http://feeds.foxnews.com/~r/foxnews/national/~3/gPPRVOzEIDg/this-day-in-history-june-6',
	title = 'This Day in History: June 6',
	tagline = '<img src=""http://feeds.feedburner.com/~r/foxnews/national/~4/gPPRVOzEIDg"" height=""1"" width=""1"" alt=""',
	description = '<img src=""http://feeds.feedburner.com/~r/foxnews/national/~4/gPPRVOzEIDg"" height=""1"" width=""1"" alt=""',
	modified = 'Thu, 06 Jun 2019 08:21:16 GMT',
	title_detail = '{type: 'text/plain', value: 'This Day in History: June 6'}',
	links = [{rel: 'alternate', type: 'text/plain', value: 'http://feeds.foxnews.com/~r/foxnews/national/~3/gPPRVOzEIDg/this-day-in-history-june-6'}]',
	categories = [{term: 'ccfe809f-8fc7-5550-9679-4fa0df37d270', schedule: 'foxnews.com/metadata/dc.identifier', label: 'null'}, {term: 'fox-news/us/this-day-in-history', schedule: 'foxnews.com/taxonomy', label: 'null'}, {term: 'fnc', schedule: 'foxnews.com/metadata/prism.channel', label: 'null'}, {term: 'fnc/us', schedule: 'foxnews.com/section-path', label: 'null'}, {term: 'article', schedule: 'foxnews.com/content-type', label: 'null'}, {term: 'Fox News', schedule: 'foxnews.com/metadata/dc.source', label: 'null'}, {term: '', schedule: 'foxnews.com/dateline', label: 'null'}]',
	modifed = 'Thu Jun 06 08:21:16 UTC 2019'
}
",,,
COLLECT10126362031,COLLECT10126362031,https://www.naplesnews.com/story/news/2019/07/14/water-rescue-u-s-coast-guard-other-units-look-swimmer-off-captiva/1729776001/,GDELT14860189551563206412993.pdf,"Child,Child","COLLECT10126362280,COLLECT10126362281","Image 0 - https://www.naplesnews.com/story/news/2019/07/14/water-rescue-u-s-coast-guard-other-units-look-swimmer-off-captiva/1729776001/,Image 1 - https://www.naplesnews.com/story/news/2019/07/14/water-rescue-u-s-coast-guard-other-units-look-swimmer-off-captiva/1729776001/","Attachment,Attachment",6072,"Join the Conversation  To find out more about Facebook commenting please read the Conversation Guidelines and FAQs Comments  This conversation is moderated according to USA TODAY's community rules . Please read the rules before joining the discussion. Search for reported swimmer in trouble off Captiva instead finds resurfacing sea turtle Michael Braun , Fort Myers News-Press Published 3:19 p.m. ET July 14, 2019 CLOSE  Sea turtle nesting season begins May 1 and runs through October. Here are tips to protect sea turtles as they nest and hatch. Oscar Santiago Torres, oscar.santiago-torres@naplesnews.com; (239) 403-6102

An alert for a reported swimmer in trouble near Redfish Pass off Captiva Island Sunday instead found a sea turtle doing what sea turtles do, resurfacing and diving.  Units from the U.S. Coast Guard's Fort Myers Beach Station, Captiva and Upper Captiva fire rescue, Lee County Sheriff's Office and others were involved Sunday afternoon in a water rescue at the northern tip of Captiva Island.  United States Coast Guard units from Fort Myers Beach and Clearwater have recovered the body of a man who failed to surface after a dive 18 miles off Sanibel Island Wednesday morning.   (Photo: Special to The News-Press)  The Florida Fish & Wildlife Commission said there was a report of a swimmer in trouble a few hundred feet off shore. A search alert was activated shortly after 1:30 p.m.  However, Upper Captiva Assistant Fire Chief Craig Denison later reported the swimmer turned out to be more animal than human.  ""Turned out to be a turtle,"" he said. ""Sea turtle kept resurfacing.""  Since June 28 one person drowned and another was rescued and resuscitated after being caught in rip currents off Captiva and North Captiva islands.  The National Weather Service issued a rip current advisory Saturday that extended through Sunday night.  The alert said increased swells would lead to a high risk for rip currents.  Connect with this reporter: MichaelBraunNP (Facebook) @MichaelBraunNP (Twitter)
",,,https://www.naplesnews.com/story/news/2019/07/14/water-rescue-u-s-coast-guard-other-units-look-swimmer-off-captiva/1729776001/
COLLECT10125280974,COLLECT10125280974,4c3b77e9 c9ff 409c a373 47aa0bf4394a,GDELT-19548139111562764937579.pdf,"Child,Child","COLLECT10125281197,COLLECT10125281199","Image 0 - 4c3b77e9 c9ff 409c a373 47aa0bf4394a,Image 1 - 4c3b77e9 c9ff 409c a373 47aa0bf4394a","Attachment,Attachment",6041,"A US toddler has died after falling from the deck of a Royal Caribbean cruise ship that was docked in San Juan, Puerto Rico on Sunday. Chloe Wiegand was playing with her grandfather, Salvatore Anello, in a dining hall on deck 11 of the Freedom of the Seas, Port Authority spokesman José Carmona said. The dining area has large windows, and one pane was open.

Mr Anello sat the 18-month-old girl in the window and lost his balance, and she fell to her death. ""Sadly, she died on impact,"" Carmona said. The toddler's father is a police officer in South Bend, Indiana, according to the South Bend Police Department. The department tweeted ""its sincerest condolences"" to the officer and his family ""during this difficult time following the tragic loss of their child while in Puerto Rico."" The department also asked the community to pray for and to respect the privacy of the entire family. Related Articles

Local police are still investigating the incident, which preliminarily has been determined to be an accident, Carmona said. The girl's body was taken to a forensic unit in San Juan. Falls from cruise ships are not unheard-of. On Thursday, a Carnival Victory crew member was seen falling overboard about 48 kilometres northwest of Cuba. The US Coast Guard searched for the 37-year-old man but failed to find him after more than 45 hours and so suspended the effort. The Coast Guard does not estimate the total number of falls from ship decks each year, spokesman Jonathan Lally said. Still, ""every cruise ship has a safety plan,"" and ""they are required to give a safety brief,"" he said. The Coast Guard ""strongly advises"" passengers who board ships to follow all safety rules and plans.   © Nine Digital Pty Ltd 2019
",,,https://www.9news.com.au/world/us-toddler-dies-falling-from--cruise-ship-puerto-rico/4c3b77e9-c9ff-409c-a373-47aa0bf4394a
COLLECT10125893377,COLLECT10125893377,louisiana military bases brace for barry as the national guard steps up 1,GDELT1092984351563021009964.pdf,"Child,Child","COLLECT10126119130,COLLECT10126119132","858599696: 073: Provide humanitarian aid,858599698: 090: Investigate\, not specified below","GDELTEvent,GDELTEvent",6330,"By ROSE L. THAYER | STARS AND STRIPES Published: July 11, 2019  With Tropical Storm Barry churning across the warm waters of the Gulf of Mexico, the military in Louisiana is preparing for its potential landfall this weekend as a hurricane.  The storm developed into a tropical storm on Thursday and is expected to become a category 1 hurricane by Saturday morning before making landfall along the central coastline of Louisiana, according to the National Weather Service.  The Louisiana National Guard, as directed by Gov. John Bel Edwards, has been authorized to activate up to 3,000 soldiers and airmen, according to a release from the state’s guard.  “The Louisiana National Guard is taking a proactive and aggressive approach in dealing with the preparations ahead of Tropical Storm Barry,” said Maj. Gen. Glenn H. Curtis, adjutant general of the Louisiana National Guard. “This will allow our guardsmen to be more successful in their priority missions immediately following the storm – search and rescue operations and commodities distribution.”  In addition to high-water vehicles and boats staged in more than 20 communities, the National Guard has helicopters ready to support search and rescue, evacuation and reconnaissance missions as needed.  Additional assets are being moved and staged in the New Orleans area and large quantities of drinking water, blankets and sandbags have been moved, delivered or positioned for distribution following the storm.  Meanwhile, Naval Air Station Joint Base New Orleans has brought all of its aircraft inside and tied down one C-130 airplane, said Navy MC1 Micah Blechner, spokesman for the base. The base will operate Friday with mission-essential personnel only.  Home to Marine Forces Reserve units, Air National Guard, Navy and Coast Guard, Joint Base New Orleans has about 5,000 people who work on the base daily, Blechner estimated. The aircraft taken indoors include FA-18 Hornet fighter jets and MH-60 Seahawk helicopters.  Coast Guard personnel at the base are on standby for search and rescue mission, he said.  Further inland at Fort Polk, the base has sent out information to the community and officials are monitoring a rotation of soldiers from the 82nd Airborne Division at the base’s Joint Readiness Training Center, according to information provided by the base public affairs office.
",,,https://www.stripes.com/news/us/louisiana-military-bases-brace-for-barry-as-the-national-guard-steps-up-1.589984
COLLECT10124947795,COLLECT10124947795,article_615b9868 5350 5523 a1c8 17f4a27adf1a,GDELT-7280024731562600110083.pdf,"Child,Child,Child,Child,Child","COLLECT10124947956,COLLECT10125037742,COLLECT10125037838,COLLECT10125037839,COLLECT10125037840","Image 0 - article_615b9868 5350 5523 a1c8 17f4a27adf1a,857593311: 060: Engage in material cooperation\, not specified below,857593407: 090: Investigate\, not specified below,857593408: 090: Investigate\, not specified below,857593409: 090: Investigate\, not specified below","Attachment,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent",6450,"MICHIGAN CITY – Indiana Conservation Officers are investigating the disappearance of a 17-year-old South Bend boy, last seen in Lake Michigan off Washington Park.  Just after 7 p.m. Saturday, Conservation Officers Central Dispatch Center received a report of a possible drowning in Lake Michigan in the area of Washington Park, a statement from DNR said.  Witnesses saw Rahem Mason ""go under the surface and did not see him above surface again,"" Conservation Officer Tyler Brock of DNR Law Enforcement said.  Within minutes, Michigan City firefighters arrived on scene and began to manually search the water, he said.  But high waves and strong currents prevented a search by scuba divers.  A U.S. Coast Guard vessel also responded and searched the area by boat, while a Coast Guard helicopter conducted an air search, Brock said.  ""Initial search efforts were unsuccessful and resumed Sunday morning,"" he said.  ""The incident occurred after normal swimming hours and the water had been closed throughout the day due to dangerous waves and currents,"" he said.  The National Weather Service had issued a Beach Hazard Advisory because of winds that were causing high waves and possible rip currents.  That advisory remained in effect until Sunday evening, with wave of 3-5 feet, dangerous swimming conditions, and strong structural and rip currents expected.  There have been 13 drownings in Lake Michigan so far in 2019, according to the Great Lakes Surf Rescue Project, including two in Indiana.  On Feb. 11, Scott Tharp, 59, of Gary died of accidental drowning. A fisherman found Tharp’s body four days later in a public fishing area at the Port of Indiana near Burns Harbor, a Coast Guard crew near the port recovered the body.  And on May 18, 23-year-old Jacob Sandy of Michigan was seen kayaking off Porter Beach. His body was discovered 11 days later by an Indiana Dunes National Park employee about a quarter-mile east of Porter Beach on the shore of Lake Michigan.  Last year there were 43 drownings in Lake Michigan, including two in Michigan City, according to the GLSRP.  The Michigan City Police Department, Michigan City Police Chaplains, Long Beach Police, La Porte County EMS, La Porte County Dispatch Center and The Red Cross also assisted at the scene.  —From staff reports
",,,https://www.heraldargus.com/news/sb-teen-missing-in-lake-michigan/article_615b9868-5350-5523-a1c8-17f4a27adf1a.html
COLLECT1009366445,COLLECT1009366445,Image 1 - Here's how smugglers snuck 16.5 tons of cocaine onto cargo ship,9985588441560981298622_1.jpg,None,None,None,None,3245,"This document has no article text.
",44552_9985588441560981298622_1.jpg,44552_9985588441560981298622_1.jpg,
COLLECT10125887538,COLLECT10125887538,https://www.kusi.com/vice-president-mike-pence-to-visit-two-san-diego-navy-bases/,GDELT14731758041563005733858.pdf,"Child,Child,Child,Child","COLLECT10125887719,COLLECT10125887721,COLLECT10125887722,COLLECT10125887723","Image 0 - https://www.kusi.com/vice-president-mike-pence-to-visit-two-san-diego-navy-bases/,Image 1 - https://www.kusi.com/vice-president-mike-pence-to-visit-two-san-diego-navy-bases/,Image 2 - https://www.kusi.com/vice-president-mike-pence-to-visit-two-san-diego-navy-bases/,Image 3 - https://www.kusi.com/vice-president-mike-pence-to-visit-two-san-diego-navy-bases/","Attachment,Attachment,Attachment,Attachment",6076,"Posted by KUSI News on Thursday, July 11, 2019  SAN DIEGO (KUSI) – Vice President Mike Pence was in San Diego Thursday, visiting two military bases, and attending a political fundraiser for President Trump’s 2020 campaign.  Pence stopped at the U.S. Naval Amphibious Base Coronado and Naval Air Station North Island. At North Island, he hailed the nation’s latest efforts to halt the scourge of drug trafficking.  The Vice President highlighted the efforts of the Coast Guard cutter Munro which was one of three national security cutters that recently seized 39,000 pounds of cocaine and 933 pounds of marijuana from international waters in the Eastern Pacific. The drugs were offloaded by the crew of the Munro, which has just completed its first mission.  In addition to expressing his gratitude, Pence told the service members that President Trump will always support them.  The Vice President also spoke about his plans to visit an immigrant detention center in McAllen, Texas on Friday.  He will be taking a look at conditions at the center with members of the Senate Judiciary Committee. Pence said the arrival of thousands of people at the southern border has overwhelmed Customs and Border Protection, but CBP is treating the migrant families “with compassion.”  Vice President Mike Pence and Second Lady Karen Pence also met with and spoke to Rabbi Goldstein at the Chabad of Poway.  Before heading to Texas, Pence attended a campaign fundraiser in Rancho Santa Fe. The dinner to benefit the re-election campaign of President Trump was held at a private residence. Guests reportedly paid between $1,000 and $35,000 a person.  Vice President Mike Pence and Second Lady Karen Pence speak with Rabbi Goldstein at the Chabad of Poway  During his trip to San Diego, @VP Mike Pence stopped at the Chabad of Poway and met with Rabbi Goldstein.
",,,https://www.kusi.com/vice-president-mike-pence-to-visit-two-san-diego-navy-bases/
COLLECT1009170004,COLLECT1009170004,Gove criticised cocaine users pushing for legalisation in 1999 column - ITV News,19260789391560076887062.pdf,Child,COLLECT1009170005,Image 0 - Gove criticised cocaine users pushing for legalisation in 1999 column - ITV News,Attachment,7435,"9 June 2019 at  5:34am
Gove criticised cocaine users pushing for legalisation in 1999 column
Environment Secretary Michael Gove has come under scrutiny over past drug use
Photo: Jonathan Brady/PA
Tory leadership hopeful Michael Gove criticised “middle-class professionals” who took drugs and wanted them to be legalised in a 1999 column for The Times newspaper, it has emerged.
The former journalist has come under fire this weekend after admitting that he took cocaine “on several occasions” 20 years ago.
He has said he “deeply regrets” using the drug and acknowledged it was “a mistake”.
In a column for The Times just before the turn of the millennium, the now-Environment Secretary criticised Channel 4 for plans to mark the occasion with a night of programmes about cocaine and said there were three reasons preventing him from “joining London’s liberal consensus”.
“The first is my belief that the energy with which so many journalists campaign for legalisation is driven not by logic but emotion. Guilt in particular,” he wrote.
“There is no greater sin in journalistic eyes than hypocrisy. It justifies a score of tabloid stings, a hundred broken careers. How dare the minister endorse family values while himself straying? And how can I live with my occasional spliff unless I use my column to campaign for legalising drugs?”
Sorry, this content isn't available on your device.
But a “greater sin than hypocrisy” was “the refusal to uphold values because one may oneself have fallen short of them”, he said.
The consequences of drug use to “middle-aged professionals” may be easier to cope with than to those from less fortunate backgrounds, he warned.
Mr Gove also highlighted the effect of drugs liberalisation in The Netherlands, claiming the country had twice as many heroin addicts per capita as Britain, and said his third reason against relaxing policy was that there was no “countervailing force against the power of drugs” other than the law itself.
According to the Mail on Sunday, Mr Gove hosted a party the night before the column was published in which the Class A drug was allegedly taken by guests.
Home Secretary Sajid Javid, a leadership rival to Mr Gove, told Sky News “It’s not for me to pass judgment on fellow candidates” but added: “People do need to know – it doesn’t matter if you are middle class or not – anyone who takes class A drugs, they need to think about that supply chain that comes from Colombia, let’s say, to Chelsea and the number of lives that are destroyed along the way.”
Following the revelations about his past drug use, some MPs pushed for Mr Gove to campaign for reform and the potential decriminalisation of some drugs.
Tory former prisons minister Crispin Blunt said Mr Gove’s drug use “whilst illegal, was wholly unexceptional” and said he should have acknowledged the need for reform of the law.
“The time has come for all serious politicians to engage with the debate around these issues,” said Mr Blunt, chairman of the all-party parliamentary group for drug policy reform.
“Sadly Michael – like others before him – has delivered a politically crafted and deeply unconvincing handwringing statement of regret for committing a victimless crime. The victims have largely been created by policy and the law.
“As a leadership candidate he should have used the opportunity of his own confession to join a vital and urgent policy debate.”
Sorry, this content isn't available on your device.
Green MP Caroline Lucas said it was “rank hypocrisy” to admit to “mistakes” while “backing policies that perpetuate harm”.
But Labour leader Jeremy Corbyn said he was “unconcerned about Michael Gove’s past life or behaviour”, while leadership rival Dominic Raab said his admission should not prevent him from running to be the next prime minister.
Mr Gove told the Daily Mail: “I took drugs on several occasions at social events more than 20 years ago.
“At the time I was a young journalist. It was a mistake. I look back and think ‘I wish I hadn’t done that’.
“It was 20 years ago and yes, it was a mistake. But I don’t believe that past mistakes disqualify you.”
Last updated Sun 9 Jun 2019


{
	id = '52780310793304',
	date = 'Sun, 09 Jun 2019 04:34:00 GMT',
	summary = '<ol><li><a href=""https://www.itv.com/news/2019-06-09/gove-criticised-cocaine-users-pushing-for-legal',
	guid = '52780310793304',
	link = 'https://www.itv.com/news/2019-06-09/gove-criticised-cocaine-users-pushing-for-legalisation-in-1999-c',
	title = 'Gove criticised cocaine users pushing for legalisation in 1999 column - ITV News',
	tagline = '<ol><li><a href=""https://www.itv.com/news/2019-06-09/gove-criticised-cocaine-users-pushing-for-legal',
	description = '<ol><li><a href=""https://www.itv.com/news/2019-06-09/gove-criticised-cocaine-users-pushing-for-legal',
	modified = 'Sun, 09 Jun 2019 04:34:00 GMT',
	title_detail = '{type: 'text/plain', value: 'Gove criticised cocaine users pushing for legalisation in 1999 column - ITV News'}',
	links = [{rel: 'alternate', type: 'text/plain', value: 'https://www.itv.com/news/2019-06-09/gove-criticised-cocaine-users-pushing-for-legalisation-in-1999-column/'}]',
	modifed = 'Sun Jun 09 04:34:00 UTC 2019'
}
",,,
COLLECT10126095110,COLLECT10126095110,"858570388: 010: Make statement\, not specified below",,None,None,None,None,3858,"Latitude: 4, Longitude: -72
Latitude: 4, Longitude: -72
",,,http://www.thedailybeast.com/us-coast-guard-successfully-halts-narco-submarine-filled-with-17000-pounds-of-cocaine
COLLECT10125102137,COLLECT10125102137,https://pix11.com/2019/07/08/american-toddler-died-after-falling-from-a-royal-caribbean-cruise-ship-docked-in-puerto-rico/,GDELT11965788781562705154646.pdf,"Child,Child,Child,Child","COLLECT10125102328,COLLECT10125102329,COLLECT10125102330,COLLECT10125102333","Image 0 - https://pix11.com/2019/07/08/american-toddler-died-after-falling-from-a-royal-caribbean-cruise-ship-docked-in-puerto-rico/,Image 1 - https://pix11.com/2019/07/08/american-toddler-died-after-falling-from-a-royal-caribbean-cruise-ship-docked-in-puerto-rico/,Image 2 - https://pix11.com/2019/07/08/american-toddler-died-after-falling-from-a-royal-caribbean-cruise-ship-docked-in-puerto-rico/,Image 3 - https://pix11.com/2019/07/08/american-toddler-died-after-falling-from-a-royal-caribbean-cruise-ship-docked-in-puerto-rico/","Attachment,Attachment,Attachment,Attachment",6774,"An American toddler fell to her death on Sunday from the deck of a Royal Caribbean cruise ship docked in San Juan, Puerto Rico, a spokesman for the local Port Authority said.  The 18-month-old girl was playing with her grandfather in a dining hall on deck 11 of the Freedom of the Seas , Port Authority spokesman José Carmona said. The dining area has large windows, and one pane was open.  The grandfather sat the girl in the window and lost his balance, and the girl fell to her death. “Sadly, she died on impact,” Carmona said.  The toddler’s father is a police officer in South Bend, Indiana, according to the South Bend Police Department. The department tweeted “its sincerest condolences” to the officer and his family “during this difficult time following the tragic loss of their child while in Puerto Rico.” The department also asked the community to pray for and to respect the privacy of the entire family.  The girl had traveled to San Juan from the mainland with her parents, siblings and four grandparents. They had recently boarded the ship, which can carry more than 4,500 passengers, including crew.  The ship was scheduled to depart for a weeklong voyage at 8:30 p.m. Sunday; the fall happened about 5 p.m., according to Carmona.  “We are deeply saddened by yesterday’s tragic incident, and our hearts go out to the family,” Royal Caribbean Cruises said. “We’ve made our Care Team available to assist the family with any resources they need. Out of respect for their privacy, we do not plan to comment further on the incident.”  Local police are still investigating the incident, which preliminarily has been determined to be an accident, Carmona said. The girl’s body was taken to a forensic unit in San Juan.  Falls from cruise ships are not unheard-of. On Thursday, a Carnival Victory crew member was seen falling overboard about 30 miles northwest of Cuba.  The US Coast Guard searched for the 37-year-old man but failed to find him after more than 45 hours and so suspended the effort.  The Coast Guard does not estimate the total number of falls from ship decks each year, spokesman Jonathan Lally said. Still, “every cruise ship has a safety plan,” and “they are required to give a safety brief,” he said. The Coast Guard “strongly advises” passengers who board ships to follow all safety rules and plans.
",,,https://pix11.com/2019/07/08/american-toddler-died-after-falling-from-a-royal-caribbean-cruise-ship-docked-in-puerto-rico/
COLLECT10126471399,COLLECT10126471399,qatar opens biggest coast guard base,GDELT-13104729771563285972006.pdf,"Child,Child,Child,Child,Child,Child,Child,Child,Child,Child,Child,Child,Child","COLLECT10126471501,COLLECT10126471502,COLLECT10126471505,COLLECT10126471506,COLLECT10126562038,COLLECT10126562039,COLLECT10126562040,COLLECT10126562178,COLLECT10126562195,COLLECT10126562200,COLLECT10126562201,COLLECT10126562202,COLLECT10126562433","Image 0 - qatar opens biggest coast guard base,Image 1 - qatar opens biggest coast guard base,Image 2 - qatar opens biggest coast guard base,Image 3 - qatar opens biggest coast guard base,859187593: 111: Criticize or denounce,859187594: 111: Criticize or denounce,859187595: 111: Criticize or denounce,859187733: 017: Engage in symbolic act,859187750: 017: Engage in symbolic act,859187755: 017: Engage in symbolic act,859187756: 017: Engage in symbolic act,859187757: 042: Make a visit,859187988: 043: Host a visit","Attachment,Attachment,Attachment,Attachment,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent",6236,"1 DOHA: Qatar’s coast guards take part in the inauguration ceremony of the new building for their headquarters on Sunday. — AFP  SEMAISIMA (Qatar): Qatar inaugurated its largest coast guard base on Sunday as a standoff between Iran and the United States continues to boost tensions in strategic Gulf waters.  Prime Minister Abdullah bin Nasser bin Khalifa Al-Thani and commander of US Naval Forces in the Middle East Vice Admiral Jim Malloy attended the ceremony at the Al-Daayen naval base in Semaisima, 30 kilometres from Doha on Qatar’s eastern coast.  Qatar, a key US ally in the region, is home to Washington’s largest Middle East military base.  Malloy, commander of the US Fifth Fleet based in Bahrain, said the new base was “a wonderful opportunity for us to interface more strongly with the Qatari coast guard”.  Tensions in the Gulf — through which nearly a third of the world’s oil is transported — have spiked in recent weeks, with the US blaming Iran for multiple attacks on tanker ships in the region and Tehran shooting down an American drone.  The 600,000-plus square-metre site aims to “facilitate the securing of all territorial waters of the State and border posts”, the interior ministry wrote on Twitter.  It includes a “sophisticated seaport”, training and medical facilities, civil defence offices and operating rooms, the ministry added.  Asked whether the base could enhance US-Qatari coordination on Iran, Malloy said the move was “all about maritime security, that’s what our focus is”.  The US said Thursday it was discussing military escorts for vessels in the Gulf a day after armed Iranian boats allegedly threatened a British oil tanker in the Strait of Hormuz.  And on Friday Britain said it was sending a second warship to the Gulf and raising the alert level in the oil-rich region after Iranian gunboats threatened a UK supertanker.  Published in Dawn, July 15th, 2019
",,,https://www.dawn.com/news/1494117/qatar-opens-biggest-coast-guard-base
